"placeId","cid","title","street","city","state","categoryName","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","temporarilyClosed","reviewsCount","price","imagesCount","isAdvertisement","description","permanentlyClosed","url","rank","totalScore","location/lat","location/lng"
"ChIJSY78CkiF0IkRRje2Bb-MvCU","2719203027087406918","Cayuga Nature Center Upper Loop","2090 Houghton Rd","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","3",,"5","false",,"false","https://www.google.com/maps/place/Cayuga+Nature+Center+Upper+Loop/@42.51286,-76.5586872,17z/data=!3m1!4b1!4m6!3m5!1s0x89d085480afc8e49:0x25bc8cbf05b63746!8m2!3d42.51286!4d-76.5586872!16s%2Fg%2F11rgry3pjg?hl=en&entry=ttu","57","4.7","42.51286","-76.5586872"
"ChIJFXIQjmGC0IkR_lD7n8nbjFM","6020428460906467582","Marian Hartill Park","Northwoods Dr","Ithaca","New York","Park","Monday","7 AM to 9 PM","Tuesday","7 AM to 9 PM","Wednesday","7 AM to 9 PM","Thursday","7 AM to 9 PM","Friday","7 AM to 9 PM","Saturday","7 AM to 9 PM","Sunday","7 AM to 9 PM","false","43",,"71","false",,"false","https://www.google.com/maps/place/Marian+Hartill+Park/@42.485718,-76.4743354,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082618e107215:0x538cdbc99ffb50fe!8m2!3d42.485718!4d-76.4743354!16s%2Fg%2F11hbbjqrr0?hl=en&entry=ttu","55","4.8","42.485718","-76.4743354"
"ChIJrcTqQ-KA0IkRl3Jfi8yd7E4","5687093931299271319","Gorge Trail","112 E Buttermilk Falls Rd","Ithaca","New York","Hiking area","Monday","7 AM to 8 PM","Tuesday","7 AM to 8 PM","Wednesday","7 AM to 8 PM","Thursday","7 AM to 8 PM","Friday","7 AM to 8 PM","Saturday","7 AM to 8 PM","Sunday","7 AM to 8 PM","false","341",,"611","false","Steep 0.65-mi. hiking trail along a gorge with dramatic rock formations, waterfalls & pools.","false","https://www.google.com/maps/place/Gorge+Trail/@42.416308,-76.5213441,17z/data=!3m1!4b1!4m6!3m5!1s0x89d080e243eac4ad:0x4eec9dcc8b5f7297!8m2!3d42.416308!4d-76.5213441!16s%2Fg%2F11bzyp8416?hl=en&entry=ttu","54","4.9","42.416308","-76.5213441"
"ChIJEZ3SSoKB0IkRpoayCfUUNq4","12553244054004074150","Triangle Park","598 N Cayuga St","Ithaca","New York","Park","Monday","6 AM to 10 PM","Tuesday","6 AM to 10 PM","Wednesday","6 AM to 10 PM","Thursday","6 AM to 10 PM","Friday","6 AM to 10 PM","Saturday","6 AM to 10 PM","Sunday","6 AM to 10 PM","false","70",,"105","false",,"false","https://www.google.com/maps/place/Triangle+Park/@42.4455651,-76.4997043,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081824ad29d11:0xae3614f509b286a6!8m2!3d42.4455651!4d-76.4997043!16s%2Fg%2F1tfczs_p?hl=en&entry=ttu","52","4.4","42.4455651","-76.4997043"
"ChIJB9VbtmKB0IkRv80CDJK6JG8","8008731173801086399","Cass Park Trailhead","Cayuga Waterfront Trail","Ithaca","New York","Hiking area","Monday","6 AM to 8 PM","Tuesday","6 AM to 8 PM","Wednesday","6 AM to 8 PM","Thursday","6 AM to 8 PM","Friday","6 AM to 8 PM","Saturday","6 AM to 8 PM","Sunday","6 AM to 8 PM","false","3",,"9","false",,"false","https://www.google.com/maps/place/Cass+Park+Trailhead/@42.4524205,-76.5146229,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08162b65bd507:0x6f24ba920c02cdbf!8m2!3d42.4524205!4d-76.5146229!16s%2Fg%2F11c1ncvnvj?hl=en&entry=ttu","48","4.7","42.4524205","-76.5146229"
"ChIJBzxEd1qD0IkRcCs8iQPm3lw","6692038999180847984","Renwick Woods","50070000200000020020000000","Ithaca","New York","Nature preserve",,,,,,,,,,,,,,,"false","2",,"21","false",,"false","https://www.google.com/maps/place/Renwick+Woods/@42.4588213,-76.5023982,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0835a77443c07:0x5cdee603893c2b70!8m2!3d42.4588213!4d-76.5023982!16s%2Fg%2F11hdhrcj0z?hl=en&entry=ttu","45","5","42.4588213","-76.5023982"
"ChIJecvT-JiB0IkR8RD0Ffr4P5Q","10682530594139934961","Parking for farmers market","702 Willow Ave","Ithaca","New York","Tourist attraction",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Parking+for+farmers+market/@42.451607,-76.5053534,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08198f8d3cb79:0x943ff8fa15f410f1!8m2!3d42.451607!4d-76.5053534!16s%2Fg%2F11v18fy2kg?hl=en&entry=ttu","43",,"42.451607","-76.5053534"
"ChIJA50qXQ-D0IkRfJPwB-auEgk","653777198921061244","Lighthouse Point",,"Ithaca","New York","Hiking area",,,,,,,,,,,,,,,"false","1",,"165","false",,"false","https://www.google.com/maps/place/Lighthouse+Point/@42.4594106,-76.5109737,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0830f5d2a9d03:0x912aee607f0937c!8m2!3d42.4594106!4d-76.5109737!16s%2Fg%2F11t0s0wz0j?hl=en&entry=ttu","38","5","42.4594106","-76.5109737"
"ChIJs5JB8feD0IkRXkTsnGg4ux8","2286483257781142622","Stewart Park Carousel",,"Ithaca","New York","Park","Monday","Closed","Tuesday","Closed","Wednesday","11 AM to 7 PM","Thursday","11 AM to 7 PM","Friday","11 AM to 7 PM","Saturday","11 AM to 7 PM","Sunday","11 AM to 7 PM","false","1",,"2","false",,"false","https://www.google.com/maps/place/Stewart+Park+Carousel/@42.4611764,-76.5038294,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083f7f14192b3:0x1fbb38689cec445e!8m2!3d42.4611764!4d-76.5038294!16s%2Fg%2F11g20g8h_w?hl=en&entry=ttu","35","5","42.4611764","-76.5038294"
"ChIJD1cUrNOD0IkRQ2wy2KKhCxo","1876771390513900611","Fuertes Natural Area",,"Ithaca","New York","Bird watching area",,,,,,,,,,,,,,,"false","12",,"536","false",,"false","https://www.google.com/maps/place/Fuertes+Natural+Area/@42.4594556,-76.5059033,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083d3ac14570f:0x1a0ba1a2d8326c43!8m2!3d42.4594556!4d-76.5059033!16s%2Fg%2F11b6hry_gt?hl=en&entry=ttu","33","4.8","42.4594556","-76.5059033"
"ChIJc5mIZJ-B0IkRT6FRwmsgW5s","11194576945953218895","Titus Triangle Park",,"Ithaca","New York","Park","Monday","6 AM to 10 PM","Tuesday","6 AM to 10 PM","Wednesday","6 AM to 10 PM","Thursday","6 AM to 10 PM","Friday","6 AM to 10 PM","Saturday","6 AM to 10 PM","Sunday","6 AM to 10 PM","false","16",,"8","false",,"false","https://www.google.com/maps/place/Titus+Triangle+Park/@42.4339291,-76.5052111,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819f64889973:0x9b5b206bc251a14f!8m2!3d42.4339291!4d-76.5052111!16s%2Fg%2F11fm_7mf4n?hl=en&entry=ttu","40","4.6","42.4339291","-76.5052111"
"ChIJh297i2iB0IkROu0YeUsVPmE","7007061484133477690","Statue of Ezra Cornell",,"Ithaca","New York","Sculpture",,,,,,,,,,,,,,,"false","2",,"7","false",,"false","https://www.google.com/maps/place/Statue+of+Ezra+Cornell/@42.4490301,-76.4852953,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081688b7b6f87:0x613e154b7918ed3a!8m2!3d42.4490301!4d-76.4852953!16s%2Fg%2F11mw4_dgzv?hl=en&entry=ttu","39","5","42.4490301","-76.4852953"
"ChIJUThjCLV52okRQcLJdS65uDo","4231335459110371905","Etna Nature Preserve","55-1 Lower Creek Rd","Ithaca","New York","Nature preserve",,,,,,,,,,,,,,,"false","11",,"118","false",,"false","https://www.google.com/maps/place/Etna+Nature+Preserve/@42.483437,-76.384199,17z/data=!3m1!4b1!4m6!3m5!1s0x89da79b508633851:0x3ab8b92e75c9c241!8m2!3d42.483437!4d-76.384199!16s%2Fg%2F11ghzm_bnm?hl=en&entry=ttu","37","4.3","42.483437","-76.384199"
"ChIJvc0esC-C0IkRSPLlUZJzPkM","4845437321373676104","Sunset Park","200 Sunset Park Dr","Ithaca","New York","Park","Monday","6 AM to 10 PM","Tuesday","6 AM to 10 PM","Wednesday","6 AM to 10 PM","Thursday","6 AM to 10 PM","Friday","6 AM to 10 PM","Saturday","6 AM to 10 PM","Sunday","6 AM to 10 PM","false","140",,"442","false",,"false","https://www.google.com/maps/place/Sunset+Park/@42.4587229,-76.4932147,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0822fb01ecdbd:0x433e739251e5f248!8m2!3d42.4587229!4d-76.4932147!16s%2Fg%2F1thgh_x2?hl=en&entry=ttu","20","4.7","42.4587229","-76.4932147"
"ChIJlVAbipKD0IkR89XBR8LBo9k","15682591367605900787","Cornell Botanic Gardens","124 Comstock Knoll Dr","Ithaca","New York","Botanical garden","Monday","6 AM to 6 PM","Tuesday","6 AM to 6 PM","Wednesday","6 AM to 6 PM","Thursday","6 AM to 6 PM","Friday","6 AM to 6 PM","Saturday","6 AM to 6 PM","Sunday","6 AM to 6 PM","false","1531",,"9132","false","Founded in 1875, this 4,000-acre site offers specialty gardens, an arboretum & educational programs.","false","https://www.google.com/maps/place/Cornell+Botanic+Gardens/@42.4496189,-76.4728445,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083928a1b5095:0xd9a3c1c247c1d5f3!8m2!3d42.4496189!4d-76.4728445!16zL20vMDl0OHlq?hl=en&entry=ttu","36","4.8","42.4496189","-76.4728445"
"ChIJ4ZlsaR6B0IkRx_TASduKuRM","1421319831851955399","Buttermilk Falls State Park","106 E Buttermilk Falls Rd","Ithaca","New York","State park","Monday","8 AM to 7:30 PM","Tuesday","8 AM to 7:30 PM","Wednesday","8 AM to 7:30 PM","Thursday","8 AM to 7:30 PM","Friday","8 AM to 7:30 PM","Saturday","8 AM to 7:30 PM","Sunday","8 AM to 7:30 PM","false","4848",,"27302","false","811-acres of wooded parkland featuring hiking paths, a lake, waterfall & campgrounds.","false","https://www.google.com/maps/place/Buttermilk+Falls+State+Park/@42.4169684,-76.5215046,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811e696c99e1:0x13b98adb49c0f4c7!8m2!3d42.4169684!4d-76.5215046!16zL20vMDJxeHJ6?hl=en&entry=ttu","12","4.7","42.4169684","-76.5215046"
"ChIJs5RQOziB0IkRHlpOKo_34M8","14979244554896431646","Lick Brook Falls","921 Elmira Rd","Ithaca","New York","Tourist attraction",,,,,,,,,,,,,,,"false","10",,"170","false",,"false","https://www.google.com/maps/place/Lick+Brook+Falls/@42.3998417,-76.5382937,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081383b5094b3:0xcfe0f78f2a4e5a1e!8m2!3d42.3998417!4d-76.5382937!16s%2Fg%2F11rhd9_j0j?hl=en&entry=ttu","18","4.6","42.3998417","-76.5382937"
"ChIJv0rfg3SH0IkRP6dqH-lyTF4","6794932283375265599","Lucifer Falls","Treman, State Park","Ithaca","NY","Park",,,,,,,,,,,,,,,"false","47",,"274","false",,"false","https://www.google.com/maps/place/Lucifer+Falls/@42.4004636,-76.5841622,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0877483df4abf:0x5e4c72e91f6aa73f!8m2!3d42.4004636!4d-76.5841622!16s%2Fg%2F11c59mx69m?hl=en&entry=ttu","15","4.9","42.4004636","-76.5841622"
"ChIJlSA5f1R92okRg8qrd6_ZhYM","9477220338521328259","Potato Hill State Forest","Hyde Rd","Brooktondale","New York","National forest","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","3",,"28","false",,"false","https://www.google.com/maps/place/Potato+Hill+State+Forest/@42.3514387,-76.2590453,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7d547f392095:0x8385d9af77abca83!8m2!3d42.3514387!4d-76.2590453!16s%2Fg%2F11bx9xl9g5?hl=en&entry=ttu","7","3.7","42.3514387","-76.2590453"
"ChIJI_Qa3Mh-0IkRUbsHTLPZnR8","2278216350617287505","Lindsay-Parsons Biodiversity Preserve","2521 Spencer Rd","Spencer","New York","Nature preserve",,,,,,,,,,,,,,,"false","45",,"142","false",,"false","https://www.google.com/maps/place/Lindsay-Parsons+Biodiversity+Preserve/@42.3090696,-76.522146,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07ec8dc1af423:0x1f9dd9b34c07bb51!8m2!3d42.3090696!4d-76.522146!16s%2Fg%2F11c2l122xj?hl=en&entry=ttu","15","4.7","42.3090696","-76.522146"
"ChIJlb44mOx42okRaA-nIYTxyig","2939427256615243624","Cornell Recreation Connection Park","1690 Co Rd 109","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","12",,"18","false",,"false","https://www.google.com/maps/place/Cornell+Recreation+Connection+Park/@42.4681984,-76.4316052,17z/data=!3m1!4b1!4m6!3m5!1s0x89da78ec9838be95:0x28caf18421a70f68!8m2!3d42.4681984!4d-76.4316052!16s%2Fg%2F11g_8swqk?hl=en&entry=ttu","35","4.6","42.4681984","-76.4316052"
"ChIJyT_ziRp52okR0N1saBJIqgk","696448336280739280","Campbell Meadows Natural Area",,"Ithaca","New York","Park",,,,,,,,,,,,,,,"false","43",,"73","false",,"false","https://www.google.com/maps/place/Campbell+Meadows+Natural+Area/@42.4770101,-76.4055282,17z/data=!3m1!4b1!4m6!3m5!1s0x89da791a89f33fc9:0x9aa4812686cddd0!8m2!3d42.4770101!4d-76.4055282!16s%2Fg%2F11g4cxqv7t?hl=en&entry=ttu","56","4.7","42.4770101","-76.4055282"
"ChIJ47eu8Lh52okROar4EmCQC0g","5191401737784175161","Cornell Recreation Connection Park","1710 Hanshaw Rd","Ithaca","New York","Nature preserve",,,,,,,,,,,,,,,"false","0",,"2","false",,"false","https://www.google.com/maps/place/Cornell+Recreation+Connection+Park/@42.4720189,-76.4307572,17z/data=!3m1!4b1!4m6!3m5!1s0x89da79b8f0aeb7e3:0x480b906012f8aa39!8m2!3d42.4720189!4d-76.4307572!16s%2Fg%2F11j6kxdkzx?hl=en&entry=ttu","58",,"42.4720189","-76.4307572"
"ChIJp_5WuZWD0IkRc6k6A3Gy5qc","12098553647432640883","Small Pavillion and Pond","55 Brown Rd","Ithaca","New York","Park","Monday","Closed","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","9 AM to 5 PM","Sunday","9 AM to 5 PM","false","1",,"4","false",,"false","https://www.google.com/maps/place/Small+Pavillion+and+Pond/@42.4856523,-76.4633501,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08395b956fea7:0xa7e6b271033aa973!8m2!3d42.4856523!4d-76.4633501!16s%2Fg%2F11j01btg_f?hl=en&entry=ttu","115","5","42.4856523","-76.4633501"
"ChIJJQ5KIhl72okRUZhICwqzwj8","4594431425591679057","Dryden Rail Trail - Freeville Pavilion","287 George Rd","Freeville","New York","Hiking area","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","19",,"47","false",,"false","https://www.google.com/maps/place/Dryden+Rail+Trail+-+Freeville+Pavilion/@42.4975947,-76.3285232,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7b19224a0e25:0x3fc2b30a0b489851!8m2!3d42.4975947!4d-76.3285232!16s%2Fg%2F11fl5njfpr?hl=en&entry=ttu","106","4.6","42.4975947","-76.3285232"
"ChIJ1-I6iZZ62okR-3CIJlczQFg","6359139123248787707","Village Green","North St","Dryden","New York","Park",,,,,,,,,,,,,,,"false","2",,"3","false",,"false","https://www.google.com/maps/place/Village+Green/@42.4908336,-76.2974524,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a96893ae2d7:0x58403357268870fb!8m2!3d42.4908336!4d-76.2974524!16s%2Fg%2F1th57_42?hl=en&entry=ttu","101","5","42.4908336","-76.2974524"
"ChIJh46_wZaB0IkRlFr7hAWq4aA","11592733856510990996","Six Mile Creek Natural Area","6 Mile Creek Park","Ithaca","New York","City park","Monday","10 AM to 6 PM","Tuesday","11 AM to 6 PM","Wednesday","11 AM to 6 PM","Thursday","11 AM to 6 PM","Friday","11 AM to 6 PM","Saturday","10 AM to 6 PM","Sunday","11 AM to 6 PM","false","27",,"64","false",,"false","https://www.google.com/maps/place/Six+Mile+Creek+Natural+Area/@42.4345764,-76.4869361,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08196c1bf8e87:0xa0e1aa0584fb5a94!8m2!3d42.4345764!4d-76.4869361!16s%2Fg%2F11c6_y4kjj?hl=en&entry=ttu","111","4.5","42.4345764","-76.4869361"
"ChIJC4WIPwuB0IkRyrDYrLXel6w","12436653767877243082","Titus Flats","1 James L Gibbs Dr","Ithaca","New York","Park","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","22",,"12","false",,"false","https://www.google.com/maps/place/Titus+Flats/@42.4321897,-76.50673,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b3f88850b:0xac97deb5acd8b0ca!8m2!3d42.4321897!4d-76.50673!16s%2Fg%2F1tfwqyv8?hl=en&entry=ttu","114","3.8","42.4321897","-76.50673"
"ChIJrQnM6sqb0IkRqhYhVnSjYAE","99258911858693802","Creekside Shelter, North Point","Taughannock State Park Access Rd","Trumansburg","New York","Park",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Creekside+Shelter,+North+Point/@42.5474746,-76.5999433,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09bcaeacc09ad:0x160a374562116aa!8m2!3d42.5474746!4d-76.5999433!16s%2Fg%2F11rfphbc2f?hl=en&entry=ttu","110",,"42.5474746","-76.5999433"
"ChIJSbZPS-mP0IkRsOjMQ6Ua39c","15555180935070410928","Pine Rose Farm LLC","5000-5398 Pine Ridge Rd","Trumansburg","New York","Park",,,,,,,,,,,,,,,"false","3",,"1","false",,"false","https://www.google.com/maps/place/Pine+Rose+Farm+LLC/@42.4983669,-76.6637065,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fe94b4fb649:0xd7df1aa543cce8b0!8m2!3d42.4983669!4d-76.6637065!16s%2Fg%2F11rfrnq6t0?hl=en&entry=ttu","109","5","42.4983669","-76.6637065"
"ChIJPRbk8ZKb0IkRD5lRhDbuVQk","672705637277341967","Taughannock Beach","2031 Gorge Rd","Trumansburg","New York","Park","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","10 AM to 7 PM","false","8",,"68","false",,"false","https://www.google.com/maps/place/Taughannock+Beach/@42.5447493,-76.595863,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09b92f1e4163d:0x955ee368451990f!8m2!3d42.5447493!4d-76.595863!16s%2Fg%2F11nnzkvf3w?hl=en&entry=ttu","103","4.9","42.5447493","-76.595863"
"ChIJ2YhK79ec0IkRSMf1AxNiIx0","2099629685095122760","Lansing Town Ball Fields","1 Lansing Park Road","Lansing","New York","Park","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","12",,"7","false",,"false","https://www.google.com/maps/place/Lansing+Town+Ball+Fields/@42.5378757,-76.5013714,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09cd7ef4a88d9:0x1d23621303f5c748!8m2!3d42.5378757!4d-76.5013714!16s%2Fg%2F1th82yb1?hl=en&entry=ttu","101","4.7","42.5378757","-76.5013714"
"ChIJzRKyO69_0IkR33BkDtV6lp0","11355398565949370591","West Danby Community Park","50 Short Rd","Spencer","New York","Park",,,,,,,,,,,,,,,"false","0",,,"false",,"false","https://www.google.com/maps/place/West+Danby+Community+Park/@42.3254895,-76.5223693,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07faf3bb212cd:0x9d967ad50e6470df!8m2!3d42.3254895!4d-76.5223693!16s%2Fg%2F11t2z3gsd7?hl=en&entry=ttu","100",,"42.3254895","-76.5223693"
"ChIJ1VWUZcuA0IkR5nr_e5nMKuc","16657351131365604070","Allan H. Treman State Marine Park","805 Taughannock Blvd","Ithaca","New York","State park","Monday","6 AM to 6 PM","Tuesday","6 AM to 6 PM","Wednesday","6 AM to 6 PM","Thursday","6 AM to 6 PM","Friday","6 AM to 6 PM","Saturday","6 AM to 6 PM","Sunday","6 AM to 6 PM","false","257",,"484","false","Boat launch & picnic area open year-round plus a seasonal marina with boat slips & kayak rentals.","false","https://www.google.com/maps/place/Allan+H.+Treman+State+Marine+Park/@42.4573166,-76.512653,17z/data=!3m1!4b1!4m6!3m5!1s0x89d080cb659455d5:0xe72acc997bff7ae6!8m2!3d42.4573166!4d-76.512653!16zL20vMDRfN3lt?hl=en&entry=ttu","93","4.7","42.4573166","-76.512653"
"ChIJC5s0bqKb0IkRuwIA4FqgPAk","665583157109588667","Rice Hill Sledding Hill","Rice Rd","Ulysses","New York","Park","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","7",,"6","false",,"false","https://www.google.com/maps/place/Rice+Hill+Sledding+Hill/@42.5444557,-76.6124749,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09ba26e349b0b:0x93ca05ae00002bb!8m2!3d42.5444557!4d-76.6124749!16s%2Fg%2F11f7qz4zdk?hl=en&entry=ttu","91","5","42.5444557","-76.6124749"
"ChIJB1amspB_0IkRyrlPjC6k9JY","10877499519836076490","Dotson Park Hypar Gazebo","1825 Danby Rd","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Dotson+Park+Hypar+Gazebo/@42.3544451,-76.4801539,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07f90b2a65607:0x96f4a42e8c4fb9ca!8m2!3d42.3544451!4d-76.4801539!16s%2Fg%2F11h6ry1ytq?hl=en&entry=ttu","97",,"42.3544451","-76.4801539"
"ChIJ4ZLDgp6B0IkR_uIx2J2391Q","6122564106998375166","Стоянка 123","222 S Cayuga St #298","Ithaca","New York","Park","Monday","6 AM to 10 PM","Tuesday","6 AM to 10 PM","Wednesday","6 AM to 10 PM","Thursday","6 AM to 10 PM","Friday","6 AM to 10 PM","Saturday","6 AM to 10 PM","Sunday","6 AM to 10 PM","false","1",,"1","false",,"false","https://www.google.com/maps/place/%D0%A1%D1%82%D0%BE%D1%8F%D0%BD%D0%BA%D0%B0+123/@42.4376034,-76.4990939,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819e82c392e1:0x54f7b79dd831e2fe!8m2!3d42.4376034!4d-76.4990939!16s%2Fg%2F11bw5m8bss?hl=en&entry=ttu","88","2","42.4376034","-76.4990939"
"ChIJe1ChAfaD0IkRpPd4Bjz7LQU","373230579366819748","Forest Home Park",,"Forest Home","New York","Park",,,,,,,,,,,,,,,"false","1",,"6","false",,"false","https://www.google.com/maps/place/Forest+Home+Park/@42.4530684,-76.4699507,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083f601a1507b:0x52dfb3c0678f7a4!8m2!3d42.4530684!4d-76.4699507!16s%2Fg%2F11y1cslr9z?hl=en&entry=ttu","87","5","42.4530684","-76.4699507"
"ChIJyTUEE2yB0IkR6oQs4zpJ7z0","4462866273015727338","Strawberry Fields","Cornell St","Ithaca","New York","City park",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Strawberry+Fields/@42.4365731,-76.4752869,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0816c130435c9:0x3def493ae32c84ea!8m2!3d42.4365731!4d-76.4752869!16s%2Fg%2F11sj8zsm7h?hl=en&entry=ttu","85",,"42.4365731","-76.4752869"
"ChIJMcB1kJZ62okRpfDz2cOEp20","7901430047954956453","Time Square","35 W Main St","Dryden","New York","Park","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","10 AM to 1 PM","Sunday","Closed","false","64",,"50","false",,"false","https://www.google.com/maps/place/Time+Square/@42.4907071,-76.2979782,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a969075c031:0x6da784c3d9f3f0a5!8m2!3d42.4907071!4d-76.2979782!16s%2Fg%2F1tld1513?hl=en&entry=ttu","72","4.3","42.4907071","-76.2979782"
"ChIJEeoHh4mI2okRS7OD6YRPuf8","18426846782635094859","Speedsville Community Park","28 Speedsville Common","Berkshire","New York","Park","Monday","7 AM to 9:30 PM","Tuesday","7 AM to 9:30 PM","Wednesday","7 AM to 9:30 PM","Thursday","7 AM to 9:30 PM","Friday","7 AM to 9:30 PM","Saturday","7 AM to 9:30 PM","Sunday","7 AM to 9:30 PM","false","26",,"9","false",,"false","https://www.google.com/maps/place/Speedsville+Community+Park/@42.3041444,-76.2538862,17z/data=!3m1!4b1!4m6!3m5!1s0x89da88898707ea11:0xffb94f84e983b34b!8m2!3d42.3041444!4d-76.2538862!16s%2Fg%2F11h0rn_tk?hl=en&entry=ttu","65","4.4","42.3041444","-76.2538862"
"ChIJYTrRBsV52okRuMbkioWhBys","3100624463400847032","Park Park Natural Area","Forest Home Dr","Ithaca","New York","Nature preserve","Monday","6 AM to 6 PM","Tuesday","6 AM to 6 PM","Wednesday","6 AM to 6 PM","Thursday","6 AM to 6 PM","Friday","6 AM to 6 PM","Saturday","6 AM to 6 PM","Sunday","6 AM to 6 PM","false","0",,"1","false",,"false","https://www.google.com/maps/place/Park+Park+Natural+Area/@42.4537103,-76.4476471,17z/data=!3m1!4b1!4m6!3m5!1s0x89da79c506d13a61:0x2b07a1858ae4c6b8!8m2!3d42.4537103!4d-76.4476471!16s%2Fg%2F11k99_3hb3?hl=en&entry=ttu","71",,"42.4537103","-76.4476471"
"ChIJ84Wco0eB0IkRbVfJ0j9GA_w","18159435362421266285","Troy Park","81 Whitetail Dr","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Troy+Park/@42.4070623,-76.4806386,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08147a39c85f3:0xfc03463fd2c9576d!8m2!3d42.4070623!4d-76.4806386!16s%2Fg%2F11sthkyhrk?hl=en&entry=ttu","78",,"42.4070623","-76.4806386"
"ChIJ-zWMktKD0IkRVG4kOdWApc4","14890449396245491284","Ithaca Park Reservations","1 James L Gibbs Dr","Ithaca","New York","Park",,,,,,,,,,,,,,,"false","0",,"2","false",,"false","https://www.google.com/maps/place/Ithaca+Park+Reservations/@42.4633246,-76.5001491,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083d2928c35fb:0xcea580d539246e54!8m2!3d42.4633246!4d-76.5001491!16s%2Fg%2F1vljh9m8?hl=en&entry=ttu","74",,"42.4633246","-76.5001491"
